job_link,job_title,location,salary,job_highlight,work_type,job_detail,category,company_logo
https://id.jobstreet.com/id/job/91807197?type=standard&ref=search-standalone&origin=jobCard#sol=27bd66d3aaa5525edd1bc59f24eb3b74a216e75d,E-commerce Operations Staff,Kalideres,Rp 5.000.000 – Rp 6.000.000 per month,"Posisi ini berperan penting dalam meningkatkan kepuasan pelanggan, menjaga rating toko, serta mendukung pertumbuhan penjualan.",Full time,"Kualifikasi:Minimal memiliki 1 tahun pengalaman kerja di bidang terkait (e-commerce / customer service)Memiliki pengalaman dalam menangani marketplace seperti Shopee dan TikTok ShopPendidikan minimal SMA/sederajat (semua jurusan)Berorientasi pada pelayanan dan kepuasan pelangganMemiliki kemampuan komunikasi dan interpersonal yang baikMampu mengoperasikan komputer dengan baikCepat tanggap, jujur, teliti, dan bertanggung jawab dalam pekerjaanMemiliki kemampuan problem solving yang baik dalam menangani keluhan customerMampu bekerja di bawah tekanan dan terbiasa dengan targetBertanggung jawab untuk membalas chat hingga tuntas, termasuk bersedia lembur (hari kerja, akhir pekan, dan tanggal merah)Bersedia bekerja di area Kalideres, Jakarta Barat

Deskripsi Pekerjaan:Menangani dan membalas chat customer melalui marketplace (Shopee, , TikTok Shop) dengan cepat, tepat, dan profesional.Menjawab pertanyaan customer terkait produk, pembayaran, pengiriman, dan layanan purna jual.Menangani komplain pelanggan (barang salah, keterlambatan, refund/return, dll) dengan solusi yang efektif dan sesuai SOP.Mengidentifikasi masalah customer dan memberikan solusi yang cepat serta akurat.Mengelola dan memantau pesanan customer dari proses pembelian hingga selesai (termasuk follow up)Menjaga dan meningkatkan rating toko dengan mendorong customer memberikan ulasan positif.Menangani ulasan negatif atau rating rendah (1–3⭐) secara cepat, profesional, dan solutif.Melakukan follow up customer untuk meningkatkan kepuasan dan pengalaman belanja.Mencari dan menjalin kerja sama dengan KOL / affiliate di marketplace.Monitoring performa KOL / affiliate dan membantu optimasi campaign sederhana.
Detail Pekerjaan:Jam kerja: 09.00 – 18.00Hari kerja: Senin – SabtuBenefit: Tunjangan Hari Raya (setelah 1 tahun kerja)",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/6152fa27-532d-491a-9cf9-6b8bb85eacd3.1/jdpLogo
https://id.jobstreet.com/id/job/91828052?type=standard&ref=search-standalone&origin=jobCard#sol=fb4dcf30ff74521e7e00a0f1a20e0d6e70b20fbd,Outbound Admin Staff,Jakarta Timur,,"Kami mencari Outbound Admin Staff. Pendidikan S1, pengalaman 5 tahun dan kemampuan komunikasi baik.",Full time,"Kualifikasi:Pendidikan S1Pengalaman kerja menjadi admin gudang selama 5 tahunKeterampilan komunikasi yang baik, serta kemampuan dalam mengoperasikan Office 365 (Microsoft Word, Excel)Jujur, bertanggung jawab, serta mampu bekerja mandiri maupun dalam tim
Tugas & Tanggung Jawab:Proses semua orderan outbound yang masuk (Order customer,pengiriman sample,pengiriman retail/cabang)Membuat rekap perjalanan harian.Memeriksa surat jalan kiriman yang sudah selesai dan disubmit ke HO.Melakukan proses Intersite Received pada Orlansoft untuk setiap Intersite Transfer yang sudah berhasil dikirim.Memastikan seluruh transaksi berjalan sesuai jadwal yang sudah ditentukan.Filling dokumen Outbound.",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/8aaefe6c-af48-4f9b-8551-aae6cff0c138.1/jdpLogo
https://id.jobstreet.com/id/job/91976052?type=standard&ref=search-standalone&origin=jobCard#sol=3b2b5e2d007bf3f28466f2b43dc38f65b4354b86,Admin Staff,Jakarta Utara,Rp 5.700.000 – Rp 7.000.000 per month,"Support leading appliances company with competitive pay, career development, and wellness benefits. Multitask in dynamic role.",Full time,"About the role

As an Admin Staff at PT. Gree Electric Appliances Indonesia, based in North Jakarta, you will play a vital role in supporting the smooth day-to-day operations of the organisation. This is a full-time position that will allow you to contribute your administrative expertise and organisational skills to a leading player in the electric appliances industry.Role OptionsFinance AdminAfter Sales Service AdminWhat we're looking forMinimum of 1-2 years of experience in an administrative or office support roleExcellent organisational and time management skills, with the ability to multitask and prioritise tasks effectivelyStrong communication and interpersonal skills, with the ability to interact with colleagues at all levelsProficiency in using Microsoft Office suite (Word, Excel, PowerPoint)Attention to detail and a commitment to maintaining accurate records and dataAdaptability and a willingness to learn new skills and technologies as neededWhat we offer

At PT. Gree Electric Appliances Indonesia, we are dedicated to creating a supportive and rewarding work environment for our employees. As an Admin Staff, you can look forward to competitive compensation, opportunities for career development, and a range of employee benefits and wellness initiatives to support your overall well-being.About us

PT. Gree Electric Appliances Indonesia is a leading manufacturer of electric appliances, with a strong presence in the Indonesian market. Guided by our commitment to innovation, quality, and customer satisfaction, we strive to deliver exceptional products and services that enhance the lives of our customers. Join our team and be a part of our continued success story.Apply now for this exciting opportunity to become an Admin Staff at PT. Gree Electric Appliances Indonesia.",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/dedce839-7bc0-42fa-ba58-eac3634a8b41.1/jdpLogo
https://id.jobstreet.com/id/job/91949864?type=standard&ref=search-standalone&origin=jobCard#sol=5d4d7f1fb4162c7ebdc5a36a6ced6623a1375110,Administration Staff,Jakarta Selatan,,"Kelola administrasi harian, input & update data, arsipkan dokumen, kelola surat, buat laporan berkala, jadwalkan meeting, koordinasi tim & operasional",Full time,"Tanggung Jawab:Mengelola administrasi harian perusahaan secara rapi dan terorganisirMenginput dan memperbarui data (data karyawan, customer, dan dokumen lainnya)Menyusun, menyimpan, dan mengarsipkan dokumen perusahaan (fisik & digital)Mengelola surat masuk dan keluar, termasuk email dan dokumen resmiMembuat laporan administrasi secara berkala (harian, mingguan, bulanan)Membantu proses administrasi pembelian dan invoiceMenjadwalkan meeting, agenda kantor, dan perjalanan dinasBerkoordinasi dengan tim internal terkait kebutuhan administrasiMenjaga ketersediaan kebutuhan operasional kantor (ATK, dan lain-lain)Mendukung kelancaran operasional kantor secara umumKualifikasi:Pendidikan minimal SMA/SMK (diutamakan D3/S1 Administrasi, Manajemen, atau setara)Memiliki pengalaman minimal 2 tahun di bidang administrasiMenguasai Microsoft Office (Word, Excel, PowerPoint)Teliti, rapi, dan memiliki kemampuan organisasi yang baikMemiliki kemampuan komunikasi yang baikDisiplin, jujur, dan bertanggung jawabMampu bekerja secara individu maupun timMampu bekerja dengan deadlineMampu berbahasa Inggris (lisan dan tulisan)Memahami proses export dan import menjadi nilai tambahMemiliki kemampuan berbahasa Jepang menjadi nilai tambah",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/4b004599-8cab-4f57-8627-4b4c45b056ad.1/jdpLogo
https://id.jobstreet.com/id/job/91989292?type=standard&ref=search-standalone&origin=jobCard#sol=9e83dd48d5a72d456f27d775d7c7cc0f5e47cd1a,STAFF ADMIN SUPPORT UNTUK PENJUALAN EXPORT,Jakarta Timur,Rp 6.000.000 – Rp 9.000.000 per month,-,Full time,"KUALIFIKASI :Pendidikan minimal D3 (Segala jurusan, Akuntansi lebih disukai)Pengalaman minimal 1 tahun di segala bidang administrasi / operasionalMampu menggunakan Microsoft Office (terutama rumus Ms. Excel seperti vlookup, dll)Mampu menggunakan ERP (Electronic Resource Planning) Sistem, seperti Microsoft Dynamics AX365, SAP atau sistem sejenisBermotivasi tinggi, loyal, disiplin, teliti, kreatif, inovatif dan bertanggung jawabMemiliki keterampilan komunikasi yang kuat dan mampu bekerja sebagai timMemiliki kemampuan manajemen waktu yang baik dan mampu bekerja di bawah tekananMampu berbahasa Inggris URAIAN TUGAS :Menjadi Admin Support untuk tim penjualan dalam pengelolaan administrasi operasional harianMengubah Proforma Invoice yang telah dikonfirmasi pelanggan menjadi Sales Order pada sistem Microsoft Dynamics AX365Melakukan proses invoicing untuk transaksi penjualan ekspor dan pembelian impor melalui sistem Microsoft Dynamics AX365Memeriksa dan memastikan ketepatan tagihan/faktur terkait biaya kurir, pelayaran, dan biaya operasional lainnyaMelakukan pencatatan pembayaran serta piutang pelanggan secara akurat dan tepat waktuMencatat dan memonitor nilai penjualan serta penerimaan order dari setiap pelangganMenyusun dan memberikan laporan mingguan kepada manajemen terkait hasil penjualan dan penerimaan orderMembuat forecast laporan mingguan atas arus kas masuk (pembayaran pelanggan) untuk diserahkan kepada bagian Finance sebagai bahan perencanaan keuangBerkoordinasi dengan tim ekspor terkait penagihan piutang pelanggan yang telah jatuh tempo dan belum dilakukan pembayaranMembuat perhitungan costing untuk produk piston baru yang akan di produksi perusahaanMembuat form data sample piston baru saat menerima sample dari pelanggan untuk diserahkan kepada bagian Product Engineering.",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/e349cf8c-b3f9-4cbd-a928-6d1620741401.1/jdpLogo
https://id.jobstreet.com/id/job/91454265?type=standard&ref=search-standalone&origin=jobCard#sol=4d732e004458eba9d846429ae57684bf8b1cfce5,OFFICE ADMIN,Jatiasih,Rp 4.000.000 – Rp 6.000.000 per month,OFFICE ADMIN,Full time,"Lulusan min D3Menguasai MS Office terutama EXCEL. Email dan Google sheet / drive.Jam kerja 10 - 18, bersedia bekerja di akhir pekan / tgl merah.Idealnya berdomisili dekat dengan lokasi kantor Jl Cikunir Raya, Jati Asih, Bekasi",Administrasi & Data Entry,
https://id.jobstreet.com/id/job/92003961?type=standard&ref=search-standalone&origin=jobCard#sol=ec31588b0dd8ce31c46de9722c8715c34ed40891,Receptionist,Jakarta Selatan,,,Full time,"Tanggung JawabMenyambut, menerima, dan mengarahkan tamu perusahaan secara profesional sesuai standar pelayanan perusahaan.Menangani telepon masuk, mencatat pesan, serta mendistribusikan informasi kepada pihak terkait secara tepat dan akurat.Melaksanakan kegiatan administrasi umum, termasuk pengelolaan dokumen dan pengarsipan data perusahaan.Mengatur penggunaan dan jadwal ruang meeting beserta kebutuhan pendukungnya.Mengelola petty cash operasional sesuai prosedur perusahaan.Membantu koordinasi pemesanan hotel, tiket perjalanan dinas, dan kebutuhan operasional lainnya.Memastikan area resepsionis dan area kantor dalam kondisi rapi, bersih, dan representatif.Berkoordinasi dengan tim internal terkait kebutuhan operasional dan fasilitas kantor.Support General Affairs
KualifikasiPendidikan minimal SMA/SMK sederajat.Memiliki pengalaman kerja minimal 1–2 tahun sebagai Receptionist, Front Office, atau Administrative Support.Memiliki kemampuan komunikasi dan interpersonal yang baik.Berpenampilan profesional, rapi, dan memiliki etika kerja yang baik.Teliti, disiplin, bertanggung jawab, serta memiliki integritas tinggi.Mampu bekerja secara multitasking dan memiliki kemampuan problem solving yang baik.Menguasai Microsoft Office, khususnya Word, Excel, dan Outlook.Memiliki kemampuan administrasi dan pengelolaan dokumen yang baik.Bersedia ditempatkan di Jakarta Selatan, SCBD Area",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/ca642ce4-d5a8-41f1-9d60-2a0f879648af.1/jdpLogo
https://id.jobstreet.com/id/job/91560494?type=standard&ref=search-standalone&origin=jobCard#sol=c1fd53d8ae1ab5c8d3c9a120be242436a6c49175,Admin Staff,Jakarta Pusat,Rp 5.730.000 – Rp 6.500.000 per month,"Mengelola administrasi pengiriman, input data, koordinasi ekspedisi, pengecekan biaya, serta penyusunan laporan dan dokumen secara akurat.",Full time,"Deskripsi Pekerjaan:·      Menginput data pengiriman ke dalam file Excel.·      Memeriksa ekspedisi yang akan digunakan untuk setiap order.·      Melakukan pengecekan biaya ekspedisi.·      Memberikan informasi mengenai berat timbangan dan biaya ekspedisi kepada pihak terkait.·      Membuat rekapitulasi tagihan berdasarkan invoice ekspedisi.·      Menyiapkan serta merapihkan faktur dan surat jalan.·      Mengonfirmasi bukti pengiriman barang pesanan dari customer / pihak ke-3 melalui email.
Kualifikasi:·      Pendidikan minimal SMK/D3/S1 jurusan Manajemen, Administrasi, atau setara.·      Memiliki kemampuan komunikasi yang baik.·      Mampu bekerja secara individu maupun dalam tim.·      Memiliki kemampuan problem solving yang baik.·      Teliti, bertanggung jawab, disiplin, serta memiliki etika komunikasi yang baik.·      Memiliki pengalaman kerja minimal 1 (satu) tahun di bidang administrasi.·      Mampu mengoperasikan Microsoft Office (Word, Excel, dan PowerPoint) dengan baik.",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/126787a0-f046-4a2c-b40f-4924711e4cbc.1/jdpLogo
https://id.jobstreet.com/id/job/91654389?type=standard&ref=search-standalone&origin=jobCard#sol=5af7b92a0bf94285ecd04cc8a0b4d0f4e86b0130,General Affair Staff,Jakarta Pusat,,"Facilities office supplies, operational vehicles, buildings, and equipment.",Full time,"Job Description:Manage day-to-day office operational needs, including facilities and office suppliesCoordinate the maintenance and upkeep of office assets, including operational vehicles, buildings, and equipmentHandle general administrative tasks such as office lease agreements and parking membershipsLiaise and coordinate with Building Management to ensure smooth office operations and compliance with regulations
Qualifications:Minimum Bachelor’s Degree (S1) in a relevant fieldMinimum 1–2 years of experience in a similar roleStrong communication skillsAble to work independently as well as in a teamGood negotiation skills, particularly with vendorsProficient in Microsoft Office (Excel, Word, PowerPoint, and Teams)Able to drive a motorcycle and/or car, with a valid driving license (SIM C/A)Willing to be placed in Mangga Dua, Central Jakarta",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/a49643ec-aeea-4e29-ab7f-48607dfe30a0.1/jdpLogo
https://id.jobstreet.com/id/job/91615325?type=standard&ref=search-standalone&origin=jobCard#sol=f58a5cd2d6a1deb44a3f344a0ab1486f158527eb,Admin Ticketing,Jakarta Selatan,Rp 4.000.000 – Rp 5.900.000 per month,PT Altorina Wijaya Tour & Travel sedang mencari Admin Ticketing untuk penempatan di Jakarta Selatan,Full time,"Kualifikasi:Minimal lulusan SMK/SMAMampu mengoperasikan komputer (Ms. office, email)Memiliki kemampuan Bahasa Inggris menjadi nilai tambahTempat tinggal di sekitar Jakarta SelatanDapat mengetik 10 jariPekerja keras, dinamis dan memiliki motivasi yang tinggiDapat bekerja sendiri maupun bekerja sama dalam timSyarat masuk seleksi : Wajib Terlampir Foto Terkini

Job Deskripsi:Melayani pemesanan tiket pesawat.Membantu melakukan proses reservasi.Menjaga arsip dokumen dan data transaksi rapi dan aman.",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/f2c71ed0-1206-44f6-a290-f2e306c9b839.1/jdpLogo
https://id.jobstreet.com/id/job/91523349?type=standard&ref=search-standalone&origin=jobCard#sol=4df974afde07c2bc1e8d251a3273e6d1c0283263,administrasi,Jakarta Timur,,"Gaji kompetitif, tunjangan lengkap & kesempatan berkembang karir di lingkungan kerja kolaboratif.",Full time,"Gambaran Umum Pekerjaan
PT UTAMA JAYA WISESA', sebuah perusahaan yang bergerak di bidang Administration & Office Support, sedang mencari kandidat yang berpengalaman dan terampil untuk bergabung dengan kami sebagai Administrasi. Sebagai Administrasi, Anda akan memainkan peran penting dalam mendukung kelancaran operasional perusahaan kami di East Jakarta Jakarta. Posisi ini menawarkan kesempatan untuk berkembang dalam lingkungan kerja yang dinamis dan kolaboratif.Tanggung Jawab UtamaMengelola tugas administrasi harian seperti pengetikan, pengarsipan, dan penanganan surat-menyuratMenjadwalkan dan mengatur pertemuan serta mempersiapkan bahan presentasi dan materi pendukungMenjadi titik kontak utama bagi klien internal dan eksternal, memberikan informasi dan dukungan yang diperlukanMembantu dalam pengolahan data dan pembuatan laporan rutinMelakukan tugas lain yang diberikan oleh atasan sesuai kebutuhanKeterampilan, Kualifikasi, dan Pengalaman yang DibutuhkanMinimal memiliki Diploma/Sarjana di bidang Administrasi Perkantoran atau yang setaraMemiliki minimal 2 tahun pengalaman kerja sebagai Administrasi atau peran serupaMahir dalam menggunakan Microsoft Office (Word, Excel, PowerPoint) dan aplikasi perkantoran lainnyaMemiliki kemampuan komunikasi yang baik, baik secara lisan maupun tertulisTeliti, cermat, dan mampu bekerja dengan cepat serta di bawah tekananMemiliki jiwa pelayanan yang baik dan dapat bekerja dalam timManfaat Utama Bekerja di PT UTAMA JAYA WISESA'Gaji kompetitif sesuai dengan pengalaman dan kemampuanPaket tunjangan yang menarik, termasuk asuransi kesehatan, cuti tahunan, dan program pensiunKesempatan untuk pengembangan karier melalui pelatihan dan program pembelajaranLingkungan kerja yang kolaboratif dan mendukung untuk berkembangBudaya perusahaan yang menjunjung tinggi keberagaman dan inklusiTentang PT UTAMA JAYA WISESA'
PT UTAMA JAYA WISESA' adalah perusahaan yang bergerak di bidang Administration & Office Support dengan kantor pusat di East Jakarta Jakarta. Kami berkomitmen untuk menyediakan layanan administrasi dan dukungan perkantoran terbaik bagi para klien kami. Dengan lebih dari 10 tahun pengalaman, kami telah membangun reputasi sebagai mitra terpercaya yang dapat diandalkan. Tim kami terdiri dari individu-individu yang berdedikasi, inovatif, dan selalu siap membantu klien kami mencapai kesuksesan.
Jika Anda siap untuk bergabung dengan tim kami yang dinamis, lamar sekarang dan buka peluang karier yang menarik di PT UTAMA JAYA WISESA'!",Administrasi & Data Entry,
https://id.jobstreet.com/id/job/91848891?type=standard&ref=search-standalone&origin=jobCard#sol=8da70be6830fcda79ab52eca4778d6d385ee907f,ADMIN PROYEK,Jakarta Pusat,Rp 4.500.000 – Rp 6.000.000 per month,Posisi ini merupakan project-based hire untuk proyek relokasi total Hotel & Apartemen skala besar. Kandidat terpilih akan menjadi bagian dari tim inti,Kontrak/Temporer,"ADMIN PROYEKProject Administration & Documentation • Government ProjectTENTANG PERUSAHAAN PT. Saga Prima Mandiri (SAGA MOVERS) adalah perusahaan jasa pindahan, logistik, dan ekspedisi yang berfokus pada layanan relokasi skala besar untuk korporasi, hotel, perkantoran, dan klien pemerintah. Saat ini kami sedang menangani salah satu proyek relokasi hospitality terbesar di Indonesia dan membutuhkan tenaga profesional berkualitas untuk bergabung dalam tim eksekusi proyek strategis ini.TENTANG POSISI INIPosisi ini merupakan project-based hire untuk proyek relokasi total Hotel & Apartemen skala besar. Kandidat terpilih akan menjadi bagian dari tim inti yang menjalankan proyek dari fase mobilisasi hingga closeout.RINGKASAN POSISIPosisiAdmin Proyek (Project Administrator)Jenis KontrakProject-Based / KontrakDurasi Proyek3–6 bulan (extendable)Lokasi PenempatanJakarta Pusat (Site Office) atau Bekasi/Cikarang (Warehouse Office)PenempatanOn-site full-timeAtasan LangsungProject Manager / Document ControllerTimKerjasama dengan Finance Controller, HR Coordinator, dan seluruh tim proyek
DESKRIPSI PEKERJAANSebagai Admin Proyek, Anda akan menjadi tulang punggung dokumentasi dan administrasi proyek relokasi skala besar dengan klien government. Posisi ini menuntut ketelitian tinggi karena seluruh dokumen yang Anda kelola akan menjadi audit trail untuk audit BPK dan internal audit. Anda akan menangani 15+ jenis dokumen compliance, daily reporting, korespondensi formal, dan filing system terstruktur.
Tanggung Jawab Utama▸     Document Management: Mengelola seluruh dokumen proyek: kontrak, BAST, surat jalan, manifest cargo, work permit, vendor pass▸     Daily Reporting: Compile dan submit Daily Progress Report (DPR) ke klien dan internal setiap sore▸     Correspondence: Menyiapkan surat formal ke klien government (PPK, Inspektorat), vendor, dan internal stakeholders▸     Filing System: Maintain filing system fisik dan digital (EDMS) yang BPK-ready dan auditable▸     Attendance & Payroll Support: Support HR Coordinator untuk attendance crew 150+ orang, validasi lembur, BPJS▸     Procurement Support: Support proses procurement: purchase request, purchase order, invoice tracking, vendor verification▸     Meeting Coordination: Schedule meeting, ambil notulensi, distribute minutes, follow up action items▸     Photo Documentation: Maintain photo archive harian dengan metadata yang terorganisir per lokasi/tanggal▸     Inventory Tracking: Support Inventory Control Manager untuk update WMS, reconcile data, dan audit prep▸     Government Compliance: Memastikan seluruh dokumen sesuai standar LKPP, e-procurement, dan integrity pact
KUALIFIKASI & PERSYARATAN Pendidikan & Pengalaman▸     D3/S1 Administrasi Bisnis, Sekretari, Manajemen, atau setara dari universitas terakreditasi▸     Pengalaman minimum 3 tahun sebagai Project Admin, Project Secretary, atau Document Controller▸     Pengalaman di proyek government/BUMN sangat diutamakan (familiar dengan SPK, BAST, e-katalog LKPP)▸     Pengalaman menangani audit BPK atau internal audit menjadi nilai tambah utama▸     Pengalaman di industri konstruksi, logistik, atau hospitality menjadi nilai tambah
Sertifikasi WAJIBSertifikat yang harus dimiliki dan masih berlaku:1.     MOS (Microsoft Office Specialist) — minimum Word & Excel; PowerPoint disarankan2.     BNSP Administrasi Perkantoran atau setara (sertifikasi BNSP / LSP)3.     Pelatihan format surat resmi government — minimum sudah pernah ikut training kearsipan/administrasi government
Sertifikasi DISARANKAN (nilai tambah)▸     Sertifikasi Kearsipan ANRI (Arsip Nasional Republik Indonesia) — sangat diutamakan▸     BNSP Doc Controller atau Document Management certification▸     Sertifikasi Procurement Government (LKPP) — untuk pemahaman e-katalog▸     ISO 9001 Internal Auditor — untuk pemahaman audit dokumentasi▸     Sertifikasi Bahasa Inggris (TOEFL, TOEIC, atau IELTS) — untuk korespondensi▸     Brevet A Pajak — untuk pemahaman invoice & tax documentation
Kompetensi & Skill Teknis▸     Mahir Microsoft Office Suite — Word (advanced), Excel (pivot, formula, lookup), PowerPoint, Outlook▸     Familiar dengan Google Workspace — Drive, Sheets, Docs, Forms, Calendar▸     Pemahaman format dokumen government: SPK, BAST, surat resmi, kop surat dinas, nomor agenda▸     Familiar dengan e-procurement government: SPSE, e-katalog LKPP, e-purchasing▸     Mengetik 10 jari dengan kecepatan minimum 40 WPM▸     Familiar dengan EDMS (Electronic Document Management System) atau cloud storage organization▸     Kemampuan filing fisik dan digital dengan sistem yang traceable dan audit-ready▸     Kemampuan menulis dalam Bahasa Indonesia formal yang baik (notulensi, surat, laporan)▸     Kemampuan dasar Bahasa Inggris untuk korespondensi (reading, writing)
Soft Skills▸     Detail-oriented level tinggi — accuracy adalah segalanya untuk audit BPK▸     Disiplin tinggi terhadap deadline harian dan mingguan▸     Confidentiality — mampu menjaga kerahasiaan dokumen klien dan internal▸     Multitasking — sanggup handle multiple stakeholders dan dokumen secara paralel▸     Komunikasi profesional dengan berbagai level (PPK government, vendor, internal)▸     Inisiatif tinggi dan proaktif▸     Etos kerja yang baik — datang tepat waktu, tidak suka mengulur deadline▸     Integritas tinggi — terutama untuk proyek government yang transparent
PAKET REMUNERASIRp 4.500.000 — Rp 6.000.000 / bulan✓  makan harian on-site✓  Project completion bonus untuk pencapaian KPI✓  Career path ke Senior Admin / Document Controller untuk performance terbaik
CARA MELAMARKandidat yang berminat dan memenuhi kualifikasi di atas dipersilakan mengirimkan dokumen lamaran lengkap via Jobstreet atau email ke alamat berikut:
Subject EmailLamaran Admin Proyek – [Nama Anda]Dokumen WajibCV terbaru, Foto formal, Scan ijazah & sertifikat, KTP, Portfolio proyek (jika ada)Batas WaktuOpen until filled — pelamar yang lolos seleksi awal akan dihubungi dalam 7 hari kerjaProses SeleksiScreening CV → Interview HR → Interview User → Technical Test → Final Interview → Offering
PERHATIAN — TIPS LAMARCantumkan dengan jelas di CV: (1) sertifikasi yang dimiliki dan masih berlaku, (2) proyek besar yang pernah ditangani dengan skala volume/nilai, (3) referensi kontak dari atasan langsung di pekerjaan sebelumnya. Aplikasi yang tidak melengkapi dokumen wajib akan otomatis tereliminasi pada tahap screening.
PT. Saga Prima Mandiri adalah Equal Opportunity Employer. Kami menerima lamaran dari semua kandidat tanpa memandang gender, usia (sesuai persyaratan), agama, atau latar belakang. Semua data yang masuk akan diperlakukan secara konfidensial sesuai UU Perlindungan Data Pribadi.",Administrasi & Data Entry,https://bx-branding-gateway.cloud.seek.com.au/91c36cdc-fedd-4b03-90cc-d0a060ff8040.1/jdpLogo
https://id.jobstreet.com/id/job/91873296?type=standard&ref=search-standalone&origin=jobCard#sol=0feacc3c953fa537fc5032cee4a42e5e58de6a70,Binatu,Kelapa Gading,Rp 999.333 – Rp 1.000.000 per month,"Gaji tantatif, bisa naik seiring berkembang nya usaha, kerja lebih flexible dan santai",Full time,"Dibutuhkan Pekerja lepas untuk jasa layanan binatu cuci dan setrika.Minimal usia tidak terpaku, minimal sudah berpengalaman di bidang nya. pekerja keras lebih di utamakan.",Retail & Logistik,
https://id.jobstreet.com/id/job/91994422?type=standard&ref=search-standalone#sol=dae383a6b72d59fc72f89237959d9d346b23f5c9,Warehouse Helper,Jakarta Selatan,Rp5.000.000 – Rp5.500.000 per month,Pekerjaan dengan tanggung jawab tinggi menangani seluruh aktivitas pergudangan dari awal hingga barang terkirim dengan sempurna ke tempat klien.,Full time,"Klots telah berdedikasi untuk mentransformasi ruang hunian melalui pilihan aksesori rumah yang eksklusif sejak tahun 2017. Didirikan dengan visi menghadirkan aksesori dan furnitur rumah berkualitas tinggi ke hunian di Indonesia, Klots menawarkan koleksi produk pilihan yang eksklusif dari para desainer serta merek furniture ternama dari seluruh dunia.Seiring berjalannya waktu, Klots berkembang menjadi salah satu tempat terkemuka dalam industri dekorasi rumah di Indonesia. Komitmen kami terhadap keunggulan dalam desain, kualitas pengerjaan, dan pelayanan pelanggan telah memperoleh kepercayaan serta loyalitas dari para klien individu maupun klien profesional dalam bidang desain interior.Saat ini kami sedang membuka lowongan pekerjaan terbaru untuk posisi Warehouse Helper.
TUGAS & TANGGUNG JAWAB :- Membantu proses penerimaan, penyimpanan, dan pengeluaran barang di gudang- Membantu loading dan unloading barang- Melakukan pengecekan kondisi barang saat masuk dan keluar- Membantu pencatatan dan pengecekan stok secara berkala- Membantu proses packing dan persiapan pengiriman barang- Menjaga kerapian, kebersihan, dan keamanan area gudang- Memastikan barang disimpan dan dipindahkan sesuai standar handling- Berkoordinasi dengan tim terkait untuk mendukung kelancaran operasional gudang
KUALIFIKASI PEKERJAAN :- Kondisi jasmani yang baik- Pendidikan minimal SMA/SMK atau sederajat- Terbiasa melakukan pekerjaan fisik seperti angkat barang, loading-unloading, packing, dan penataan stok- Memiliki fisik yang kuat, sehat jasmani, dan siap bekerja aktif di area gudang- Teliti, rapi, disiplin, dan bertanggung jawab- Mampu mengikuti SOP kerja dengan baik- Dapat bekerja sama dalam tim dan komunikasi yang baik- Memiliki pengalaman menangani barang pecah belah, furniture, home décor, atau barang bernilai tinggi akan menjadi nilai tambah- Menguasai kemapuan dasar mengoperasikan komputer (microsoft office) akan menjadi nilai tambah- Domisili Jakarta dan sekitarnya lebih diutamakan",Retail & Logistik,https://bx-branding-gateway.cloud.seek.com.au/be20df48-f4e6-4c61-a07e-a6a49f1580ac.2/jdpLogo
https://id.jobstreet.com/id/job/91885508?type=standard&ref=search-standalone&origin=jobCard#sol=f7d67dbd6169d556c8d46aa5507716d853f8d86c,Business Development (Barista  Experience),Jakarta Barat,,"develop store, visit store, report visit",Full time,"Core Responsibility (BD)Buka & develop store/partnerWajib store visit (sesuai target)Dorong trial & transaksiBangun relasi industriReport visit & customerSystem ToolsStore Visit Form → tracking aktivitas lapanganCustomer Table → tracking status & ownership customerCore StrategyGunakan orang industri untuk masuk industriGunakan store visit sebagai entry pointGunakan customer ownership untuk kunci hasilCritical Success Factor ⚠️Bukan di recruitment, tapi di eksekusi:👉 Disiplin store visit👉 Jelas customer ownership",Retail & Logistik,https://bx-branding-gateway.cloud.seek.com.au/89a32489-bd9c-4077-b67c-02d14a72298a.1/jdpLogo
