"job_title","company","location","salary","job_detail","company_size","category","company_logo_url","job_url"
"Desain Grafis (Mandarin)","PT Win Access Telecommunication","Jakarta Utara","Rp 8.000.000 Rp 10.000.000 per month","Kreativitas tanpa batas di pasar Mandarin. Kompetitif, dinamis, dan peluang karir jelas menanti Anda.","Kami mencari kandidat yang memiliki sense of design yang kuat untuk menangani desain materi promosi, visual toko/outlet, serta memastikan tampilan brand kami menarik dan konsisten di setiap lokasi.TANGGUNG JAWAB :Mengelola dan membuat desain materi promosi (banner, poster, brosur, dll)Bertanggung jawab atas desain dan visual toko/outletMelakukan maintenance dan update material promosi di seluruh cabangBerkoordinasi dengan tim marketing, operasional, dan vendorMemastikan branding perusahaan konsisten di semua channelMengawasi produksi dan pemasangan materi promosiMembuat konsep visual sesuai campaign perusahaanKUALIFIKASI :Pendidikan minimal D3/S1 (Desain Grafis, Komunikasi Visual, atau terkait)Minimal 3 tahun pengalaman sebagai Desainer Grafis, dengan portofolio yang kuat menampilkan pekerjaan di berbagai platform digital.Menguasai software desain (Adobe Photoshop, Adobe Illustrator, CorelDraw / Canva / 3D basicMemiliki sense of design & branding yang kuatKreatif, detail, dan mampu bekerja dengan deadlineMampu bekerja secara tim maupun individutas.","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/884f2958-b7b4-4e77-b915-e927170e5692.1/jdpLogo","https://id.jobstreet.com/id/job/91449159?type=standard&ref=search-standalone#sol=133aa71adbaada5242de40bbe4283118a0804977"
"Design Graphic & Photography","Tumbleryuk","Jakarta Barat","Rp 3.500.000 Rp 4.500.000 per month","Job description for Desain Grafis & Photography at TumbleruyukJob DescriptionsMembuat desain kreatif untuk berbagai media digital dan sosial media (Instagram, Facebook, TikTok, Marketplace, Website, dll) sesuai identitas brand.Mengelola dan memanajemen konten sosial media, termasuk penjadwalan, unggahan, dan interaksi dasar dengan audiens.Melakukan foto produk dan pengambilan video untuk kebutuhan promosi, konten media sosial, dan materi pemasaran.Mengedit foto, video, dan materi grafis agar sesuai dengan identitas brand.Berkolaborasi dengan tim digital marketing dan Content Specialist untuk mendiskusikan konsep konten sesuai strategi promosi.Job RequirementsPendidikan minimal SMA/SMK sederajat, diutamakan lulusan Desain Komunikasi Visual (DKV).Pengalaman minimal 1 tahun di bidang yang sama.Terampil dalam fotografi dan videografi.Memahami tren desain dan media sosial terkini.Kreatif, inovatif, dan memiliki perhatian tinggi terhadap detail.Menguasai software desain dan editing seperti Adobe Photoshop, Illustrator, Canva, Premiere Pro, After Effects, Capcut atau software sejenis.Memiliki kemampuan komunikasi yang baik untuk berkolaborasi dengan tim.Bersedia bekerja di kantor (on-site) sesuai jam kerja yang ditentukan.","11-50 employees","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/a0574ecf-343b-4386-9e78-25367dff4c8d.1/jdpLogo","https://id.jobstreet.com/id/job/91907877?type=standard&ref=search-standalone#sol=130be89f6a7fb8ecd49df6fe55c32d9c50130f11"
"Creative Designer (Graphic Design & Video Editor)","PT Karya Energi Baru","Jakarta Raya","Rp 5.000.000 Rp 7.500.000 per month","Deskripsi PekerjaanKami mencari Creative Designer yang kreatif, detail-oriented, dan mampu menghasilkan desain visual, copywriting, serta konten video untuk mendukung kebutuhan branding dan marketing perusahaan. Peran ini berfokus pada produksi materi komunikasi yang menarik, konsisten, dan efektif di berbagai platform digital.Tugas dan Tanggung JawabMendesain materi visual untuk kebutuhan promosi (social media, marketplace, ads, campaign).Memproduksi dan mengedit video konten (Reels, TikTok, video promosi, product showcase).Menyusun copywriting yang engaging dan persuasif (caption, headline, hooks).Mengembangkan konsep visual dan ide konten sesuai strategi brand.Menjaga konsistensi visual identity dan kualitas output kreatif.Berkolaborasi dengan tim marketing dalam perencanaan dan eksekusi campaign.Mengadaptasi konten berdasarkan tren, insight, dan performance.KualifikasiWajib melampirkan portfolio (design &/ video work).Menguasai tools desain (Canva, Adobe Photoshop/Illustrator, Figma, atau sejenisnya).Menguasai video editing (CapCut, Premiere Pro, VN, atau sejenisnya).Memiliki kemampuan copywriting & storytelling dasar.Memiliki sense estetika, layout, dan komunikasi visual yang baik.Kreatif, cepat eksekusi, dan mampu bekerja dengan deadline.Disiplin, detail, dan memiliki inisiatif tinggi.Ketentuan KerjaStatus kerja WFO di Kalideres, Jakarta Barat.Kandidat diharapkan menggunakan:Laptop pribadi dengan spesifikasi memadai untuk desain & editing videoSmartphone pribadi yang mendukung kebutuhan produksi kontenTentang PT Karya Energi BaruPT Karya Energi Baru merupakan perusahaan holding yang menaungi berbagai lini bisnis strategis, meliputi distribusi barang, import export, serta jasa profesional (konsultasi, pendidikan, dan marketing agency). Berlokasi di Kalideres, Jakarta Barat, perusahaan berfokus pada pertumbuhan bisnis yang inovatif, adaptif, dan berkelanjutan.","","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/cf28062e-2bc9-4def-8555-19d05ab38af8.2/jdpLogo","https://id.jobstreet.com/id/job/91868096?type=standard&ref=search-standalone#sol=2a4231765b059ccb02e2b0de97bb5f7fa0364aa4"
"Creative Design","PT Megah Nurindo Pratama","Jakarta Raya","Rp 6.000.000 Rp 7.000.000 per month","Kesempatan PT Megah Nurindo Pratama, perusahaan Digital Printing terkemuka di Jakarta, sedang mencari seorang Design Kreatif untuk bergabung dengan tim kami. Dalam peran ini, Anda akan menjadi bagian dari tim kreatif yang bertanggung jawab untuk menghasilkan desain yang menarik dan efektif untuk berbagai proyek klien kami.Tanggung JawabMengembangkan konsep dan desain grafis untuk berbagai format, termasuk iklan, kemasan, publikasi, dan aset digital.Berkolaborasi dengan tim pemasaran dan pengembangan konten untuk memahami kebutuhan klien dan menterjemahkannya menjadi solusi desain yang menarik.Mengoptimalkan desain untuk menghasilkan pengalaman pengguna yang menarik dan konsisten di seluruh platform.Memastikan kualitas karya dengan mengikuti pedoman merek dan menjaga standar desain yang tinggi.Mengelola proyek secara efektif, mematuhi tenggat waktu, dan mempertahankan perhatian yang cermat terhadap detail.Memberikan masukan dan ide kreatif untuk terus meningkatkan kualitas dan efektivitas desain kami.PersyaratanMinimal D3 Desain Grafis, Komunikasi Visual, atau bidang terkait.Minimal 3 tahun pengalaman sebagai desainer grafis di lingkungan agensi atau perusahaan.Portofolio yang kuat dan beragam, menunjukkan keahlian dalam berbagai jenis proyek desain.Mahir menggunakan Adobe Photoshop, Illustrator, InDesign, bisa membuat video simple, mengerti sosmed dan mengerti Ai.Pemahaman yang baik tentang prinsip-prinsip desain, tren, dan budaya visual.Kemampuan bekerja dalam tim, berpikir kreatif, dan cepat beradaptasi dalam lingkungan kerjaMampu bekerja secara mandiri dan memenuhi tenggat waktu.ManfaatRemunerasi yang kompetitif.Jaminan kesehatan, asuransi, dan tunjangan menarik.Lingkungan kerja yang kreaktif dan inovatif.Dukungan untuk pembelajaran dan pengembangan profesional.Budaya perusahaan yang menjunjung kolaborasi, kreativitas, dan loyalitas Tentang KamiPT Megah Nurindo Pratama adalah perusahaan Digital Printing terkemuka yang berpusat di Jakarta. Kami berkomitmen untuk menghasilkan karya produk dan desain yang kreatif, inovatif, dan efektif untuk membantu klien kami mencapai tujuan bisnis mereka. Dengan tim yang berdedikasi dan berpengalaman, kami terus berinovasi dan menjadi pemimpin dalam industri desain grafis di Indonesia. Jika Anda tertarik dan memenuhi persyaratan, lamar posisi ini sekarang dan bergabunglah dengan tim kreatif kami!","51-100 employees","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/28de3600-71ad-4ab9-91f6-e224a874cce7.1/jdpLogo","https://id.jobstreet.com/id/job/91481162?type=standard&ref=search-standalone#sol=b08270bff0341a2b8416d968629f474534c16877"
"Graphic Designer","PT Kuadrant Satu Komunika","Tebet","","Desain Grafis Motion","Pria/Wanita Pendidikan minimal D3/S1 jurusan Desain Grafis, Multimedia, atau bidang terkait Menguasai software desain seperti Adobe master Collection Memahami dasar desain visual, layout, tipografi, dan color grading Memiliki kreativitas tinggi dan mampu mengikuti tren desain terkini Mampu membuat desain untuk media sosial, banner, poster, dan kebutuhan branding dan event Memiliki kemampuan editing foto dan basic video editing menjadi nilai tambah Memiliki kemampuan motion grafis Teliti, komunikatif, dan mampu bekerja sesuai deadline Mampu bekerja secara individu maupun tim Memiliki portofolio desain menjadi nilai plus","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/9a1cc4dc-59b4-4526-b87e-48f3ef40ff27.2/jdpLogo","https://id.jobstreet.com/id/job/91621042?type=standard&ref=search-standalone#sol=25c98a27f66b8ec0dcaf6267aeed8b53d9366a10"
"Creative Design","PT Megah Nurindo Pratama","Jakarta Utara","Rp 6.000.000 Rp 7.000.000 per month","Kesempatan PT Megah Nurindo Pratama, perusahaan Digital Printing terkemuka di Jakarta, sedang mencari seorang Design Kreatif untuk bergabung dengan tim kami. Dalam peran ini, Anda akan menjadi bagian dari tim kreatif yang bertanggung jawab untuk menghasilkan desain yang menarik dan efektif untuk berbagai proyek klien kami.Tanggung JawabMengembangkan konsep dan desain grafis untuk berbagai format, termasuk iklan, kemasan, publikasi, dan aset digital.Berkolaborasi dengan tim pemasaran dan pengembangan konten untuk memahami kebutuhan klien dan menterjemahkannya menjadi solusi desain yang menarik.Mengoptimalkan desain untuk menghasilkan pengalaman pengguna yang menarik dan konsisten di seluruh platform.Memastikan kualitas karya dengan mengikuti pedoman merek dan menjaga standar desain yang tinggi.Mengelola proyek secara efektif, mematuhi tenggat waktu, dan mempertahankan perhatian yang cermat terhadap detail.Memberikan masukan dan ide kreatif untuk terus meningkatkan kualitas dan efektivitas desain kami.PersyaratanMinimal D3 Desain Grafis, Komunikasi Visual, atau bidang terkait.Minimal 3 tahun pengalaman sebagai desainer grafis di lingkungan agensi atau perusahaan.Portofolio yang kuat dan beragam, menunjukkan keahlian dalam berbagai jenis proyek desain.Mahir menggunakan Adobe Photoshop, Illustrator, InDesign, bisa membuat video simple, mengerti sosmed dan mengerti Ai.Pemahaman yang baik tentang prinsip-prinsip desain, tren, dan budaya visual.Kemampuan bekerja dalam tim, berpikir kreatif, dan cepat beradaptasi dalam lingkungan kerjaMampu bekerja secara mandiri dan memenuhi tenggat waktu.ManfaatRemunerasi yang kompetitif.Jaminan kesehatan, asuransi, dan tunjangan menarik.Lingkungan kerja yang kreaktif dan inovatif.Dukungan untuk pembelajaran dan pengembangan profesional.Budaya perusahaan yang menjunjung kolaborasi, kreativitas, dan loyalitas Tentang KamiPT Megah Nurindo Pratama adalah perusahaan Digital Printing terkemuka yang berpusat di Jakarta. Kami berkomitmen untuk menghasilkan karya produk dan desain yang kreatif, inovatif, dan efektif untuk membantu klien kami mencapai tujuan bisnis mereka. Dengan tim yang berdedikasi dan berpengalaman, kami terus berinovasi dan menjadi pemimpin dalam industri desain grafis di Indonesia. Jika Anda tertarik dan memenuhi persyaratan, lamar posisi ini sekarang dan bergabunglah dengan tim kreatif kami!","","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/28de3600-71ad-4ab9-91f6-e224a874cce7.1/jdpLogo","https://id.jobstreet.com/id/job/91481162?type=standard&ref=search-standalone#sol=92bf69e20df1eb4bbe2a6ab7e1d2f5df5fbf5866"
"Design Grafis","lausboutique","Penjaringan","Rp5.000.000 Rp6.000.000 per month","Gambaran Umum Pekerjaan Kami adalah perusahaan ritel fesyen bergaya boutique di Jakarta, yang sedang mencari Desainer Grafis yang berbakat dan kreatif untuk bergabung dengan tim kami. Sebagai Desainer Grafis, Anda akan memainkan peran penting dalam mengembangkan dan menciptakan konten visual yang menarik dan inovatif untuk berbagai platform digital dan cetak kami. Anda akan bekerja di kantor pusat kami yang nyaman di Penjaringan, Jakarta Raya.Tanggung Jawab UtamaBertanggung jawab atas semua katalog brand naik video maupun fotoDekorasi tampilan visual semua platform (market place,website,offine store,social media,dll)Mengelola konten brand dengan bekerja sama dengan content creatorMock up motif kain/bajuBertanggung Jawab ats KOL dan afiliator brandKeterampilan, Kualifikasi, dan Pengalaman yang DibutuhkanDiploma atau gelar dalam Desain Grafis, Komunikasi Visual, atau bidang terkait.Minimal 2 tahun pengalaman kerja sebagai Desainer Grafis di perusahaan fashionEstetika & luxury design menjadi prioritasPortofolio yang kuat dan beragam, menunjukkan kemampuan desain visual yang luar biasa.Mahir menggunakan perangkat lunak desain standar industri seperti Adobe Creative Cloud (Photoshop, Illustrator, InDesign).Pemahaman yang baik tentang tren desain terkini dan kemampuan untuk mengidentifikasi peluang inovasi.Kemampuan untuk bekerja dalam tim dan berkolaborasi dengan pemangku kepentingan lainnya.Berorientasi pada detail dan dapat mengelola beberapa proyek secara bersamaan.Manfaat Utama PerusahaanGaji yang kompetitifKesempatan untuk growth,diberi kebebasan explore dengan guidelines perusahaanLingkungan kerja yang fleksibel dan kolaboratif, mendukung keseimbangan kehidupan kerja. Jika Anda merasa tertantang dan cocok untuk peran ini, silakan lamar sekarang!","","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/40f3d440-f0db-49b1-b83c-75061dd81a23.1/jdpLogo","https://id.jobstreet.com/id/job/91579731?type=standard&ref=search-standalone#sol=350c76ad42bd7bc23a86c7ae78ea3bf0a15bbd00"
"editor & videografer [WFH]","Toko Lafa","Jakarta Pusat","","kami dari lafa trade indonesia yang bergerak di dunia fashion , kami menjual tas . saat ini kami sedang mencari mahasiswa yang sedang kuliah untuk kerja di perusahaan kami dengan sistem kerja WFH.mahasiswa wajib memiliki 2-3 jam luangmahasiswanya wajib memiliki tekad dan minat yang besar dengan dunia editor serta videografermahasiswa wajib bisa kerja di bawah tekanan targetmahasiswa wajib bertanggung jawab penuh jika sudah di percaya oleh perusahaanmahasiswa wajib berpikir kritis dan aktifgen-z silahkan melamar","","Desain Grafis","","https://id.jobstreet.com/id/job/91715943?type=standard&ref=search-standalone&origin=jobCard#sol=745ae1e86ed930bedfe566b7f5379e961ea16a4a"
"Graphic Designer & Video Editor","PT Gemasuara Adhitama","Jakarta Pusat","Rp 4.500.000 Rp 6.000.000 per month","TUGAS DAN TANGGUNG JAWAB1. Membuat desain grafis untuk kebutuhan digital maupun cetak (poster, banner, brosur, media sosial, dll).2. Mengedit dan memproduksi video untuk kebutuhan promosi, kampanye, dokumentasi acara, dan konten digital.3. Mengembangkan konsep desain dan storyboard sesuai dengan brief dari tim marketing atau manajemen.4. Menyusun materi kreatif dengan konsistensi identitas visual perusahaan (brand guideline).5. Mengelola seluruh aset desain dan video agar mudah diakses dan terorganisir.6. Mengikuti tren desain dan video terbaru untuk meningkatkan kualitas konten.7. Berkolaborasi dengan tim marketing, sales, dan divisi lain untuk menghasilkan materi visual yang sesuai target audiens.8. Menyelesaikan pekerjaan sesuai timeline dan standar kualitas yang ditentukan perusahaan. Kualifikasi1. Pendidikan minimal D3/S1 di bidang Desain Komunikasi Visual, Multimedia, atau bidang terkait.2. Pengalaman minimal 1 2 tahun di bidang desain grafis dan video editing.3. Menguasai software desain grafis (Adobe Photoshop, Illustrator, CorelDraw, atau sejenisnya).4. Menguasai software video editing (Adobe Premiere Pro, After Effects, Final Cut Pro, atau sejenisnya).5. Kreatif, detail-oriented, dan memiliki kemampuan visual storytelling yang baik.6. Mampu bekerja dalam tim maupun individu dengan manajemen waktu yang baik.7. Memiliki portofolio desain dan video yang dapat ditunjukkan sebagai referensi.8. Pengalaman di bidang media lebih diutamakan","11-50 employees","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/d3484b9a-56c9-4074-83d0-af6bc66e40f8.1/jdpLogo","https://id.jobstreet.com/id/job/92002968?type=standard&ref=search-standalone#sol=95cc32fe19e42de0cafffcd2d4b6f3171c55426f"
"Graphic Designer & Video Editor","PT Gemasuara Adhitama","Jakarta Raya","Rp 4.500.000 Rp 6.000.000 per month","TUGAS DAN TANGGUNG JAWAB1. Membuat desain grafis untuk kebutuhan digital maupun cetak (poster, banner, brosur, media sosial, dll).2. Mengedit dan memproduksi video untuk kebutuhan promosi, kampanye, dokumentasi acara, dan konten digital.3. Mengembangkan konsep desain dan storyboard sesuai dengan brief dari tim marketing atau manajemen.4. Menyusun materi kreatif dengan konsistensi identitas visual perusahaan (brand guideline).5. Mengelola seluruh aset desain dan video agar mudah diakses dan terorganisir.6. Mengikuti tren desain dan video terbaru untuk meningkatkan kualitas konten.7. Berkolaborasi dengan tim marketing, sales, dan divisi lain untuk menghasilkan materi visual yang sesuai target audiens.8. Menyelesaikan pekerjaan sesuai timeline dan standar kualitas yang ditentukan perusahaan. Kualifikasi1. Pendidikan minimal D3/S1 di bidang Desain Komunikasi Visual, Multimedia, atau bidang terkait.2. Pengalaman minimal 1 2 tahun di bidang desain grafis dan video editing.3. Menguasai software desain grafis (Adobe Photoshop, Illustrator, CorelDraw, atau sejenisnya).4. Menguasai software video editing (Adobe Premiere Pro, After Effects, Final Cut Pro, atau sejenisnya).5. Kreatif, detail-oriented, dan memiliki kemampuan visual storytelling yang baik.6. Mampu bekerja dalam tim maupun individu dengan manajemen waktu yang baik.7. Memiliki portofolio desain dan video yang dapat ditunjukkan sebagai referensi.8. Pengalaman di bidang media lebih diutamakan","11-50 employees","Desain Grafis","https://bx-branding-gateway.cloud.seek.com.au/d3484b9a-56c9-4074-83d0-af6bc66e40f8.1/jdpLogo","https://id.jobstreet.com/id/job/92002968?type=standard&ref=search-standalone#sol=d17a42eb90f33ad2ddf330b292c9353776f9a303"
