url;company;location;job_title;jobdesk;salary;job_category;skill_req;education_req;work_type;company_size;image_logo_url
https://id.jobstreet.com/id/job/91458249?type=standard&ref=search-standalone&origin=jobCard#sol=e4f1cc7d67b6babf91a4454b6390a6e88876967a;PT. Indobake Mitra Perkasa;Jakarta Utara, Jakarta Raya;SUPERVISOR SALES (JAKARTA UTARA);"Memiliki pengalaman minimal 2 tahun berjualan (sales)Memiliki pengalaman minimal 3 tahun mengelola Tim Sales / Operational KantorMemiliki pengalaman di industri Bakery, FnB, atau Horeca (Hotel, Restaurant & Cafe)Mampu membangun dan menjaga hubungan yang kuat dengan klien atau calon klienMemiliki kemampuan interpersonal, komunikasi dan negosiasi yang baikBersedia bekerja di bawah tekanan dan berorientasi pada targetMemiliki SIM & kendaraan pribadiBersedia melakukan perjalanan luar kota dan melaksanakan training di luar kotaPenempatan : JAKARTA UTARA
Kami adalah PT Indobake Mitra Perkasa yang memiliki visi menjadi perusahaan penyedia peralatan bakery nomor 1 di Indonesia mencari individu yang sangat termotivasi dan sukses untuk bergabung dengan tim kami
Jadilah bagian dari Tim Sales INDOBAKE jika Anda memiliki kualifikasi sebagai berikut :Memiliki pengalaman minimal 2 tahun berjualan (sales)Memiliki pengalaman minimal 3 tahun mengelola Tim Sales / Operational KantorMemiliki pengalaman di industri Bakery, FnB, atau Horeca (Hotel, Restaurant & Cafe)Mampu membangun dan menjaga hubungan yang kuat dengan klien atau calon klienMemiliki kemampuan interpersonal, komunikasi dan negosiasi yang baikBersedia bekerja di bawah tekanan dan berorientasi pada targetMemiliki SIM & kendaraan pribadiBersedia melakukan perjalanan luar kota dan melaksanakan training di luar kotaPenempatan : JAKARTA UTARA
Tugas & Tanggung Jawab :Monitoring seluruh kegiatan team sales & mensupervisi pekerjaan team sales sesuai dengan bagian nya, Membantu / support team sales untuk tercapainya penjualan , database & NOO baru. Pelaksanaan reporting baik berupa daily report, monthly report &target tahunan (OKR)Membantu menghandle masalah yg dihadapi sales & customerMembantu memberikan konsultasi terhadap customer tentang produk bakeryMenghandle event perusahaan (Pameran, Baking demo, dll)Bertanggung jawab terhadap stok barang, budget operasional & kas cabangBertanggung jawab atas kegiatan operasional logistik beserta penjadwalannya
Memiliki SIM & kendaraan pribadi
Monitoring seluruh kegiatan team sales & mensupervisi pekerjaan team sales sesuai dengan bagian nya,
Membantu / support team sales untuk tercapainya penjualan , database & NOO baru.
Pelaksanaan reporting baik berupa daily report, monthly report &target tahunan (OKR)
Membantu menghandle masalah yg dihadapi sales & customer
Membantu memberikan konsultasi terhadap customer tentang produk bakery";Tidak Disebutkan;Manajemen – Area/Multi-lokasi (Ritel & Produk Konsumen);Tidak Disebutkan;Tidak Disebutkan;Full time;More than 10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/543b1a7c-e2ae-41cf-8e7f-5149e55a61c2.1/jdpLogo
https://id.jobstreet.com/id/job/91914606?type=standard&ref=search-standalone&origin=jobCard#sol=7ba7257b76ebba974ac6a3b0d35c8c7195b4076f;Firstwish Bakery;Jakarta Utara, Jakarta Raya;Purchasing & Procurement Staff;"Mengelola proses pembelian barang dan bahan baku sesuai kebutuhan operasional perusahaanMelakukan perencanaan dan monitoring stok secara berkala (tidak overstock / out of stock)Mencari, membandingkan, dan mengevaluasi vendor/supplier untuk mendapatkan harga dan kualitas terbaikMelakukan negosiasi harga, terms pembayaran, dan lead time dengan supplierMembuat dan memproses Purchase Order (PO) serta memastikan ketepatan pengirimanBerkoordinasi dengan tim terkait (operasional, gudang, finance) terkait kebutuhan pembelianMelakukan pencatatan dan dokumentasi pembelian dengan rapi dan akuratMenjaga hubungan baik dengan supplier dan melakukan evaluasi performa supplier
Job DescriptionMengelola proses pembelian barang dan bahan baku sesuai kebutuhan operasional perusahaanMelakukan perencanaan dan monitoring stok secara berkala (tidak overstock / out of stock)Mencari, membandingkan, dan mengevaluasi vendor/supplier untuk mendapatkan harga dan kualitas terbaikMelakukan negosiasi harga, terms pembayaran, dan lead time dengan supplierMembuat dan memproses Purchase Order (PO) serta memastikan ketepatan pengirimanBerkoordinasi dengan tim terkait (operasional, gudang, finance) terkait kebutuhan pembelianMelakukan pencatatan dan dokumentasi pembelian dengan rapi dan akuratMenjaga hubungan baik dengan supplier dan melakukan evaluasi performa supplier
KualifikasiPendidikan minimal D3/S1 (diutamakan Ekonomi, manajemen, bisnis, atau logistik)Pengalaman minimal 3 tahun di bidang Purchasing / ProcurementMemiliki pengalaman di industri FnB (Food & Beverage) menjadi nilai tambahTerbiasa mengelola stok dan pembelian bahan baku / barang operasionalMemiliki kemampuan komunikasi dan negosiasi yang baikTeliti, rapi, dan memiliki kemampuan analisa yang baikTerbiasa menggunakan Microsoft Excel
Melakukan pencatatan dan dokumentasi pembelian dengan rapi dan akurat
Pendidikan minimal D3/S1 (diutamakan Ekonomi, manajemen, bisnis, atau logistik)
Pengalaman minimal 3 tahun di bidang Purchasing / Procurement
Memiliki pengalaman di industri FnB (Food & Beverage) menjadi nilai tambah
Terbiasa mengelola stok dan pembelian bahan baku / barang operasional
Memiliki kemampuan komunikasi dan negosiasi yang baik";Tidak Disebutkan;Pembelian, Pengadaan & Inventaris (Manufaktur, Transportasi & Logistik);Tidak Disebutkan;S1, D3;Full time;5,001-10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/ba93d401-b051-4452-9775-743b8a00a4f3.2/jdpLogo
https://id.jobstreet.com/id/job/91922142?type=standard&ref=search-standalone&origin=jobCard#sol=0e03601419150d618f75d2a8abb4db05f55c8d57;Jakarta FnB;Jakarta Utara, Jakarta Raya;Restaurant Manager;"Anda RESTAURANT MANAGER memiliki JIWA LEADERSHIP yang KUAT, TEGAS mampu MELATIH TEAM menjadi EXCELLENT SERVICE???
Ingin memiliki PENGHASILAN HINGGA 200 JUTA/TAHUN?
Kami adalah perusahaan F&B dengan SPESIALISASI RESTORAN CHINESE FOOD dan memiliki beberapa grup restoran (A Hwa, Da Ge Big Brother, Fortune Star, Pesta Rasa Nusantara) yang sudah beroperasi di berbagai TEMPAT STRATEGIS di JAKARTA, dan mempunyai visi misi membuka cabang di KOTA-KOTA BESAR DI SELURUH INDONESIA.
JADILAH RESTAURANT MANAGER DI DA GE GROUPHanya Jika Anda:Memiliki pengalaman minimal 5 tahun sebagai Restaurant ManagerFasih berbahasa Mandarin (menjadi nilai plus)Memiliki kemampuan training karyawan ServiceMenguasai dan memahami SOP untuk Tim OperasionalMemiliki kemampuan untuk mengelola Event/Acara (Wedding, Sangjit, Birthday Party)
Benefit:Gaji BulananStaff MealBonus Performance
Seluruh proses Recruitment Jakarta FnB GRATISPerbaharui PROFIL Anda serta lampirkan CV/Resume terbaru
Mungkin Anda Orang Yang Kami Cari!
DAFTAR SEKARANG! Sebelum tanggal 20 MEI 2026
Do you have customer service experience?";Tidak Disebutkan;Manajemen (Hospitaliti & Pariwisata);Tidak Disebutkan;Tidak Disebutkan;Full time;1-50 employees;https://bx-branding-gateway.cloud.seek.com.au/e27915c8-5b8b-433b-86e0-50fb1eb3ce63.1/jdpLogo
https://id.jobstreet.com/id/job/91656777?type=standard&ref=search-standalone&origin=jobCard#sol=b986ed3f7383d0e6be2a179ac804caaf1cf0fdd0;PT TRI BOGA INVESTAMA;Jakarta Raya;COOK HELPER / PREPARATION SECTION  - RESTAURANT SEAFOOD PIK;"Dituhkan Cepat ( cook helper, Taho )Bersedia ditempatkan di PIK dan Gading Serpong
Tri Boga Investama Group adalah perusahaan yang memiliki beberapa brand di antaranya : Gudeg Mercon Bu Prih (IDD PIK 2, SCBD, MKG 3, SMB dan Gading Serpong ), Republik Seafood Papua (PIK 2) Dan Gading Serpong ( Coming Soon ) , dan Semuran (GADING SERPONG). Tri Boga Investama Group berkolaborasi dengan salah satu youtuber terkenal (food vloger) Nex Carlos bersama UMKM daerah yang di bawa dan dikembangkan di Jakarta.Republik Seafood adalah kolaborasi UMKM yang berasal dari Papua dengan salah satu Youtuber (Food Vloger) terkenal Nex Carlos.

Kualifikasi :Dituhkan Cepat ( cook helper, Taho )Bersedia ditempatkan di PIK dan Gading SerpongPendidikan minimal SMK/ Sederajat Perhotelan/tata bogaBerusia maksimal 30 tahunMemiliki pengalaman dibidang fnb ( seafood dan chinese food lebih diutamakan ) Minimal 1 thn sbg helper/taho ( Potong Sayur & Preparation bumbu ) / Fresh Graduate Dapat bekerja dibawah tekanan dan bekerja dengan cepat.Memiliki pengetahuan dalam jenis-jenis potongan sayur Bersedia bekerja dengan sistem shift termasuk hari libur    Memiliki inisiatif dan mau belajar hal baruMemiliki passion dibidang Fnb ( khususnya chinese / seafood )
Tugas & Tanggung Jawab Melakukan preparation sayur , bumbu Membantu head kitchen dalam mempersiapkan bumbu Mempersiapkan bahan-bahan masakan Membantu section-section apabila dibutuhkan 
Benefit Lainnya :THR
Bersedia bekerja dengan sistem shift termasuk hari libur
Pendidikan minimal SMK/ Sederajat Perhotelan/tata boga
Berusia maksimal 30 tahun
Memiliki pengalaman dibidang fnb ( seafood dan chinese food lebih diutamakan )
Minimal 1 thn sbg helper/taho ( Potong Sayur & Preparation bumbu ) / Fresh Graduate
Dapat bekerja dibawah tekanan dan bekerja dengan cepat.";Tidak Disebutkan;Chef/Koki (Hospitaliti & Pariwisata);Tidak Disebutkan;SMK;Full time;1,001-5,000 employees;https://bx-branding-gateway.cloud.seek.com.au/3b44656b-dc39-4c23-9b8d-97673413cff3.2/jdpLogo
https://id.jobstreet.com/id/job/91830721?type=standard&ref=search-standalone&origin=jobCard#sol=268237a4bdcf914d1090f771829c244ecebefc85;PT Puyo Indonesia Kreasi;Jakarta Selatan, Jakarta Raya;Barista Matchaman;"Menyiapkan dan menyajikan minuman matcha dan minuman lainnya dengan kualitas yang konsisten dan tampilan yang menarikMemastikan bahwa semua standar kebersihan dan keamanan diterapkan di area kerjaMemberikan pengalaman pelayanan pelanggan yang luar biasa dengan kepribadian yang ramah dan cekatanMembantu dalam tugas-tugas dapur terkait pembuatan minuman dan makanan ringan
Gambaran Umum Pekerjaan
akan bergabung dengan tim kami sebagai Barista Matcha untuk Brand Matchaman part of Puyo Group, perusahaan yang berfokus pada industri FnB. Dalam peran ini, Anda akan mengambil bagian penting dalam menciptakan pengalaman menikmati minuman yang luar biasa bagi pelanggan kami melalui penyajian minuman matcha premium dengan keterampilan barista yang ahli.Tanggung Jawab UtamaMenyiapkan dan menyajikan minuman matcha dan minuman lainnya dengan kualitas yang konsisten dan tampilan yang menarikMemastikan bahwa semua standar kebersihan dan keamanan diterapkan di area kerjaMemberikan pengalaman pelayanan pelanggan yang luar biasa dengan kepribadian yang ramah dan cekatanMembantu dalam tugas-tugas dapur terkait pembuatan minuman dan makanan ringanKeterampilan, Kualifikasi, dan Pengalaman yang DibutuhkanPendidikan minimal SMA/SMKMemiliki pengalaman minimal 1 tahun sebagai baristaTerampil dalam membuat minuman matcha dan minuman kopi premium dengan tampilan yang menarikMemiliki pengetahuan yang mendalam tentang bahan-bahan, teknik penyeduhan, dan presentasi minuman matchaMemiliki kemampuan komunikasi yang baik dan berorientasi pada pelayanan pelanggan yang primaRamah dan mampu bekerja dalam timPerhatian yang tinggi terhadap detail dan standar kebersihanPenempatan Jakarta Selatan
Perhatian yang tinggi terhadap detail dan standar kebersihan
Pendidikan minimal SMA/SMK
Memiliki pengalaman minimal 1 tahun sebagai barista
Terampil dalam membuat minuman matcha dan minuman kopi premium dengan tampilan yang menarik
Memiliki pengetahuan yang mendalam tentang bahan-bahan, teknik penyeduhan, dan presentasi minuman matcha
Memiliki kemampuan komunikasi yang baik dan berorientasi pada pelayanan pelanggan yang prima";Tidak Disebutkan;Staf Bar & Minuman (Hospitaliti & Pariwisata);Tidak Disebutkan;SMA, SMK;Full time;More than 10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/9ffe69a6-a9c2-4390-a9a5-e1ec5dfaa674.1/jdpLogo
https://id.jobstreet.com/id/job/91809336?type=standard&ref=search-standalone&origin=jobCard#sol=fe71c3c27eda340879bdda1629a8d24f72cea9e8;Amah Kopitown;Jakarta Utara, Jakarta Raya;Cashier;"Punya pengalaman dalam bidang FnB sebagai kasirDisiplin, bertanggungjawab, teliti dan jujurMemiliki manner dan sikap positifBersedia kerja di hari besar dan weekendMemiliki kemampuan berkomunikasi yang baik dan ramahBisa mengoperasikan mesin kasirBerpenampilan rapi dan bersih
We're hiringCASHIERPersyaratan:Punya pengalaman dalam bidang FnB sebagai kasirDisiplin, bertanggungjawab, teliti dan jujurMemiliki manner dan sikap positifBersedia kerja di hari besar dan weekendMemiliki kemampuan berkomunikasi yang baik dan ramahBisa mengoperasikan mesin kasirBerpenampilan rapi dan bersih
Berpenampilan rapi dan bersih";Tidak Disebutkan;Lainnya (Hospitaliti & Pariwisata);Tidak Disebutkan;Tidak Disebutkan;Full time;More than 10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/897d66f8-be48-4db2-a391-19705ec8c71f.2/jdpLogo
https://id.jobstreet.com/id/job/91499308?type=standard&ref=search-standalone&origin=jobCard#sol=069432af71048b623bfb49259d81c8f4650a8be5;PT Upartners Sukses Bersama;Jakarta Raya;Crew Outlet;"RESPONSIBILITY
(1) Pengalaman 1–2 tahun di café/juice bar/wellness F&B.(2) Pernah menangani cold-pressed juice atau jamu.(3) Terbiasa dengan POS dan standar kebersihan.(4) Komunikatif, rapi, dan cepat belajar. (5) Minat pada produk dan gaya hidup sehat.
QUALIFICATIONS
(1) Pengalaman minimal 1–2 tahun di café, juice bar, atau F&B wellness.(2) Wajib memiliki pengalaman menangani cold-pressed juice, jamu, atau minuman wellness sejenis.(3) Memahami dasar food safety, kebersihan, dan penggunaan peralatan bar.(4) Terbiasa menggunakan sistem POS serta menangani pembayaran tunai maupun non-tunai.(5) Memiliki kemampuan komunikasi dan pelayanan pelanggan yang baik.(6) Percaya diri dalam upselling dan memberikan rekomendasi produk.(7) Rapi, teliti, dan mampu bekerja cepat di lingkungan yang dinamis.(8) Memiliki minat pada gaya hidup sehat dan produk wellness menjadi nilai tambah.";Tidak Disebutkan;Pelayan (Hospitaliti & Pariwisata);Tidak Disebutkan;Tidak Disebutkan;Full time;More than 10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/50c9226d-0177-4e26-bf5c-8af89ef7af5f.1/jdpLogo
https://id.jobstreet.com/id/job/91890252?type=standard&ref=search-standalone&origin=jobCard#sol=bf59ccb2d3a7e6ec61c499ef0b1c19c3a0fc90c3;PT Good Food Service;Jakarta Selatan, Jakarta Raya;Purchasing;"Melakukan pembelian bahan baku dan perlengkapan produksi sesuai kebutuhan dengan mempertimbangkan kualitas, kuantitas, dan waktu pengiriman.Berkoordinasi dengan tim produksi, logistik, dan keuangan untuk memantau tingkat persediaan dan mengidentifikasi kebutuhan pengadaan.Melakukan negosiasi dengan pemasok, memastikan harga, syarat, dan kondisi pengiriman yang kompetitif.Mengelola proses permintaan pembelian, pembayaran, dan pengiriman barang secara efisien.Mempelajari dan memahami tren pasar serta harga komoditas untuk pengambilan keputusan yang tepat.Menjaga hubungan baik dengan pemasok dan memantau kinerja mereka.Membuat laporan terkait Purchasing
Gambaran Umum Pekerjaan
PT Good Food Service, perusahaan Food and Beverages sedang mencari Purchasing Staff yang berpengalaman untuk bergabung dengan tim kami. Sebagai Purchasing Staff, Anda akan berperan penting dalam memastikan ketersediaan bahan baku dan persediaan yang dibutuhkan untuk mendukung operasional kami. Kantor kami beralamat di Kebayoran Baru, Jakarta Selatan.Tanggung Jawab UtamaMelakukan pembelian bahan baku dan perlengkapan produksi sesuai kebutuhan dengan mempertimbangkan kualitas, kuantitas, dan waktu pengiriman.Berkoordinasi dengan tim produksi, logistik, dan keuangan untuk memantau tingkat persediaan dan mengidentifikasi kebutuhan pengadaan.Melakukan negosiasi dengan pemasok, memastikan harga, syarat, dan kondisi pengiriman yang kompetitif.Mengelola proses permintaan pembelian, pembayaran, dan pengiriman barang secara efisien.Mempelajari dan memahami tren pasar serta harga komoditas untuk pengambilan keputusan yang tepat.Menjaga hubungan baik dengan pemasok dan memantau kinerja mereka.Membuat laporan terkait PurchasingKeterampilan, Kualifikasi, dan Pengalaman yang DibutuhkanPendidikan minimal lulusan SMA atau S1Minimal 2 tahun pengalaman kerja di bidang purchasing dan logistic perusahaan FnBMemiliki kemampuan negosiasi yang kuat dan keterampilan komunikasi yang baik.Mahir dalam menggunakan perangkat lunak perkantoran (Ms. Office) dan JurnalDapat bekerja dalam timMemiliki pengalaman bekerja di Korean BBQ Restaurant menjadi nilai plusTentang Kami
PT Good Food Service adalah perusahaan dari Korean BBQ Restaurant yang bernama Chung Gi Wa, resto kami berdiri sejak tahun 1997.
Jika Anda tertarik dan memenuhi persyaratan, silakan lamar posisi ini sekarang juga.
Membuat laporan terkait Purchasing
Pendidikan minimal lulusan SMA atau S1
Minimal 2 tahun pengalaman kerja di bidang purchasing dan logistic perusahaan FnB
Memiliki kemampuan negosiasi yang kuat dan keterampilan komunikasi yang baik.
Mahir dalam menggunakan perangkat lunak perkantoran (Ms. Office) dan Jurnal
Dapat bekerja dalam tim";Tidak Disebutkan;Pembelian, Pengadaan & Inventaris (Manufaktur, Transportasi & Logistik);Tidak Disebutkan;SMA, S1;Kontrak/Temporer;201-500 employees;https://bx-branding-gateway.cloud.seek.com.au/4b2b1968-5f0b-43aa-96b1-b6fe64b49081.2/jdpLogo
https://id.jobstreet.com/id/job/91483469?type=standard&ref=search-standalone&origin=jobCard#sol=a6fcf2b8a7c817959a3c5458e6513974f866cce9;PT Chateraise Gobel Indonesia;Jakarta Raya;Staff Store;"Good AttitudeMemiliki pengalaman minimal 1 tahun di Retail atau FnbPaham mengenai pengelolaan inventoryMemiliki kemampuan atau skill di bidangnya Memiliki komunikasi yang bagus dan 2 arahPenempatan disesuaikan dengan domisili (Jabodetabek, Cikarang, Karawang, Serang, Bandung)Bersedia untuk dimutasi sesuai dengan kebutuhan perusahaan
Kualifikasi : Good AttitudeMemiliki pengalaman minimal 1 tahun di Retail atau FnbPaham mengenai pengelolaan inventoryMemiliki kemampuan atau skill di bidangnya Memiliki komunikasi yang bagus dan 2 arahPenempatan disesuaikan dengan domisili (Jabodetabek, Cikarang, Karawang, Serang, Bandung)Bersedia untuk dimutasi sesuai dengan kebutuhan perusahaan
Deskripsi Pekerjaan :Memiliki grooming yang baik dan bagusMenjalankan tugas dengan tanggung jawabMeiliki service dan komunikasi yang bagus kepada customerAntusias untuk mencapai target sales day to dayMembuat perencanaan pada dirinya untuk lebih baik dan lebih bagus
Bersedia untuk dimutasi sesuai dengan kebutuhan perusahaan
Memiliki grooming yang baik dan bagus
Menjalankan tugas dengan tanggung jawab
Meiliki service dan komunikasi yang bagus kepada customer
Antusias untuk mencapai target sales day to day
Membuat perencanaan pada dirinya untuk lebih baik dan lebih bagus";Tidak Disebutkan;Asisten Ritel (Ritel & Produk Konsumen);Tidak Disebutkan;Tidak Disebutkan;Full time;1-50 employees;https://bx-branding-gateway.cloud.seek.com.au/80a05639-a4cd-4231-8d9e-31c2e0d86f99.2/jdpLogo
https://id.jobstreet.com/id/job/91597333?type=standard&ref=search-standalone&origin=jobCard#sol=6c3525c7dfb82512c961c4b2ec4adcf33b3518dd;PT TIrta Gracia Utama;Jakarta Utara, Jakarta Raya;Sales Taking Order ( retail/pareto );"Fresh Graduated welcomePendidikan minimal SMU sederajatMemiliki Sim CPaham area Jakarta dan sekitarnyaMemiliki pengalaman sales FMCG min 2 tahun (lebih disukai)Penempatan di Jakarta
KualifikasiFresh Graduated welcomePendidikan minimal SMU sederajatMemiliki Sim CPaham area Jakarta dan sekitarnyaMemiliki pengalaman sales FMCG min 2 tahun (lebih disukai)Penempatan di Jakarta
Deskripsi PekerjaanMelakukan penjualan ke outlet.Mencari outlet baru berpotensiMemiliki kecakapan dalam menawarkan produk.Melakukan penagihan ke toko.Mampu menganalisa kembali penjualan yang telah terjadi apakah sudah sesuai dengan yang direncanakan sebelumnya.Mencari dan melaporkan informasi yang berhubungan dengan produk pesaing.Melakukan pengembangan pasar, atau expansi pasar untuk area atau daerah yang masih kosong untuk produk yang dijual.Menjaga hubungan baik dengan relasi serta menjaga nama baik perusahaan.
Melakukan pengembangan pasar, atau expansi pasar untuk area atau daerah yang masih kosong untuk produk yang dijual.
Melakukan penjualan ke outlet.
Mencari outlet baru berpotensi
Memiliki kecakapan dalam menawarkan produk.
Melakukan penagihan ke toko.
Mampu menganalisa kembali penjualan yang telah terjadi apakah sudah sesuai dengan yang direncanakan sebelumnya.";Tidak Disebutkan;Asisten Ritel (Ritel & Produk Konsumen);Tidak Disebutkan;Tidak Disebutkan;Kontrak/Temporer;1,001-5,000 employees;https://bx-branding-gateway.cloud.seek.com.au/c432bcf6-4177-41f8-9b4a-9cb36b22936a.1/jdpLogo
https://id.jobstreet.com/id/job/91912375?type=standard&ref=search-standalone&origin=jobCard#sol=dff317e819282c3cea27fb76cde1cd30e514bb2e;PT. Wakaka Group Indonesia;Jakarta Raya;WAITER/SS ( MUARA KARANG/BEKASI/SERPONG);"Pendidikan minimal SMK/D3 di bidang Tata Boga/PerhotelanMemiliki pengalaman kerja di bidang yang relevan selama 2 TahunBerpenampilan rapih, bersih, komunikatif & memiliki interpersonal skill yang baikMemiliki passion di bidang FnBMemiliki komunikasi dan kejujuran yang tinggiBersedia bekerja dalam shift, termasuk akhir pekan dan hari liburMemiliki semangat kerja tinggi, teliti, dan dapat bekerja dalam timMemiliki service mindset (hospitality attitude)Mampu bekerja cepat dan multitaskingBisa bekerja dalam timBasic handling complaint (nilai plus)Mengerti alur service restoran (greeting, seating, taking order, serving, clearing)Bisa bekerja secara mandiri maupun tim dengan baikBersedia ditempatkan di wilayah SELURUH OUTLET DAMAS
Pendidikan minimal SMK/D3 di bidang Tata Boga/PerhotelanMemiliki pengalaman kerja di bidang yang relevan selama 2 TahunBerpenampilan rapih, bersih, komunikatif & memiliki interpersonal skill yang baikMemiliki passion di bidang FnBMemiliki komunikasi dan kejujuran yang tinggiBersedia bekerja dalam shift, termasuk akhir pekan dan hari liburMemiliki semangat kerja tinggi, teliti, dan dapat bekerja dalam timMemiliki service mindset (hospitality attitude)Mampu bekerja cepat dan multitaskingBisa bekerja dalam timBasic handling complaint (nilai plus)Mengerti alur service restoran (greeting, seating, taking order, serving, clearing)Bisa bekerja secara mandiri maupun tim dengan baikBersedia ditempatkan di wilayah SELURUH OUTLET DAMAS
Memiliki semangat kerja tinggi, teliti, dan dapat bekerja dalam tim";Tidak Disebutkan;Pelayan (Hospitaliti & Pariwisata);Tidak Disebutkan;SMK, D3;Kontrak/Temporer;1-50 employees;https://bx-branding-gateway.cloud.seek.com.au/f231568d-eb73-4a6d-865e-30e0fb1efa6a.1/jdpLogo
https://id.jobstreet.com/id/job/91814609?type=standard&ref=search-standalone&origin=jobCard#sol=e0f4f4b0ffc827d8d553b11fbc321396baada851;Chimney's;Jakarta Utara, Jakarta Raya;KITCHEN/ FLOOR STAFF;"SHIFT MANAGERCOOKSTEWARDBUTCHERWAITERBARISTADeskripsi pekerjaan:Mengurusi bagian dapur dari semua hal yang berkaitan dengan menu yang akan di sajikanMembuat hidangan untuk pelangganBisa mengikuti SOP pemasakan/ serviceBisa mengikuti SOP pembersihan (sanitasi) dan mempertahankan kebersihan tempat kerja sesuai standar kamiBisa bantu dengan maintenance peralatan dapur
Posisi yang tersedia:SHIFT MANAGERCOOKSTEWARDBUTCHERWAITERBARISTADeskripsi pekerjaan:Mengurusi bagian dapur dari semua hal yang berkaitan dengan menu yang akan di sajikanMembuat hidangan untuk pelangganBisa mengikuti SOP pemasakan/ serviceBisa mengikuti SOP pembersihan (sanitasi) dan mempertahankan kebersihan tempat kerja sesuai standar kamiBisa bantu dengan maintenance peralatan dapurKualifikasi:Pendidikan minimal SMK/D3 di bidang Tata Boga/PerhotelanMemiliki pengalaman kerja di bidang yang relevan selama 1 TahunBerpenampilan rapih, bersih, komunikatif & memiliki interpersonal skill yang baikMemiliki passion di bidang FnBMemiliki komunikasi dan kejujuran yang tinggiBisa bekerja secara mandiri maupun tim dengan baikBersedia ditempatkan di wilayah Pantai indah kapukPulang-pergi, tidak ada penginapan di mess (domisili dekat PIK diutamakan)
Mengurusi bagian dapur dari semua hal yang berkaitan dengan menu yang akan di sajikan
Pendidikan minimal SMK/D3 di bidang Tata Boga/Perhotelan
Memiliki pengalaman kerja di bidang yang relevan selama 1 Tahun
Berpenampilan rapih, bersih, komunikatif & memiliki interpersonal skill yang baik
Memiliki passion di bidang FnB
Memiliki komunikasi dan kejujuran yang tinggi";Tidak Disebutkan;Asisten & Staf Dapur (Hospitaliti & Pariwisata);Tidak Disebutkan;SMK, D3;Full time;501-1,000 employees;https://bx-branding-gateway.cloud.seek.com.au/99b565de-246c-4ec0-ab00-03fb86179551.1/jdpLogo
https://id.jobstreet.com/id/job/91523536?type=standard&ref=search-standalone&origin=jobCard#sol=4638632bc388ef5f4271285c36d0f09b16d882b4;PT TRIBUANA GLOBAL GRUP;Jakarta Utara, Jakarta Raya;Staff PHP Fullstack;"Kualifikasi:Minimal Diploma (D3) atau Sarjana (S1) di bidang Teknik Informatika, Sistem Informasi, Ilmu Komputer, atau jurusan terkait.Pengalaman 1-2 tahun mengembangkan aplikasi PHP fullstack.Diutamakan bagi yang memiliki pengalaman kerja dengan bahasa pemrograman GolangMampu bekerja dibawah tekanan dan bekerja sama dengan timMemiliki pengalaman dalam membuat atau ikut berpartisipasi dalam project compro atau ERP.Memiliki pengalaman dalam mengelola database relasional (MySQL dan POSTGRESQ)Memiliki pengalaman dalam menggunakan LARAVEL, VUE JS 3, GITMemiliki pengalaman dalam mennggunakan sistem operasi berbasis linus menjadi nilai tambahMemiliki pengalaman dalam menggunakan docker menjadi nilai tambah
Tugas dan Tanggung Jawab:Melakukan coding bahasa pemograman PHP, HTML, CSS dan JAVASCRIP sesuai dengan hasil yang diharapkanMemperhitungkan kecepatan pemrosesan data dan koneksi ke databaseMengoptimalkan source code agar lebih cepat dan efisienMendiskusikan dan mengimplementasikan metode atau cara yang paling efisien untuk mendapatkan hasil yang optimalMembuat design interface (UI) yang user friendly";RP.;Developer/Programmer (Teknologi Informasi & Komunikasi);Tidak Disebutkan;Sarjana, S1, Diploma, D3;Full time;More than 10,000 employees;https://bx-branding-gateway.cloud.seek.com.au/f3b53739-5ef5-4ade-b044-6b7b368a4dab.1/jdpLogo
